aX,aY,aZ,gX,gY,gZ
-0.138,-0.045,0.989,0.732,2.258,-2.136
-0.139,-0.056,0.999,0.488,2.014,-2.747
-0.141,-0.056,0.983,0.732,2.441,-2.625
-0.139,-0.056,0.977,0.732,2.502,-2.441
-0.137,-0.048,0.981,-0.122,1.892,-2.197
-0.134,-0.051,0.984,-0.488,1.831,-2.319
-0.132,-0.052,0.988,-0.183,1.709,-2.502
-0.132,-0.050,0.998,-0.305,1.709,-2.380
-1.814,-0.196,1.161,55.908,-575.623,91.309
-1.887,-0.189,1.694,12.329,-562.256,94.543
-1.901,-0.098,2.189,-48.950,-530.945,103.271
-1.874,0.100,2.533,-100.586,-491.333,121.094
-1.801,0.243,2.953,-113.586,-460.876,133.972
-1.645,0.452,3.378,-85.449,-431.396,139.954
-1.546,0.700,3.511,-21.179,-387.024,135.864
-1.388,0.716,3.392,40.527,-329.773,117.249
-1.181,0.709,3.075,79.102,-271.484,96.375
-1.008,0.821,2.827,76.172,-221.924,80.200
-0.779,0.910,2.835,34.302,-181.641,61.523
-0.616,0.948,2.856,-15.259,-137.390,38.513
-0.533,0.832,2.804,-47.974,-89.966,11.597
-0.519,0.608,2.539,-49.683,-45.471,-13.062
-0.538,0.346,2.212,-25.085,-13.855,-30.884
-0.530,0.090,1.922,9.216,1.465,-38.818
-0.486,-0.156,1.708,44.067,7.446,-38.086
-0.429,-0.255,1.543,70.007,10.681,-29.419
-0.360,-0.270,1.332,80.200,16.418,-17.578
-0.313,-0.266,1.094,73.547,22.705,-6.775
-0.264,-0.177,0.926,55.908,23.499,4.089
-0.217,-0.045,0.901,34.119,18.250,13.794
-0.189,-0.021,0.963,14.587,13.550,16.113
-0.161,0.022,1.000,0.061,13.428,18.005
-0.139,0.103,1.005,-5.676,15.198,20.508
-0.115,0.160,0.993,-6.592,16.296,20.813
-0.094,0.232,0.976,-6.592,15.869,20.203
-0.083,0.276,0.964,-4.822,14.404,17.822
-0.072,0.288,0.961,-3.479,12.573,13.794
-0.066,0.285,0.973,-2.869,10.620,9.583
-0.077,0.265,0.986,-1.404,9.338,5.493
-0.088,0.234,1.003,-0.061,9.033,1.526
-0.096,0.205,0.997,2.686,10.803,-2.014
-0.117,0.168,0.965,5.920,13.245,-4.333
-0.142,0.117,0.958,6.531,13.184,-5.981
-0.140,0.086,0.966,5.371,11.719,-5.981
-0.161,0.055,0.959,4.211,10.254,-5.066
-0.168,0.043,0.977,1.953,7.141,-3.357
-0.159,0.061,1.001,0.793,5.066,-1.160
-0.153,0.073,1.000,2.441,6.409,-0.183
-0.150,0.053,1.001,4.578,8.057,-0.793
-0.141,0.047,0.990,5.859,9.338,-0.244
-0.139,0.074,0.995,6.897,9.216,1.709
-0.137,0.087,1.003,7.446,8.789,2.258
-0.128,0.094,0.999,9.338,10.010,1.526
-0.141,0.092,0.951,10.132,11.963,-0.183
-0.140,0.071,0.937,6.897,11.902,-1.648
-0.136,0.063,0.948,2.502,9.766,-1.831
-0.142,0.059,0.943,-0.793,8.301,-1.953
-0.131,0.057,0.960,-1.892,6.958,-2.258
-0.132,0.039,0.961,-1.770,6.409,-2.747
-0.133,0.016,0.956,-2.197,6.165,-2.808
-0.133,0.014,0.957,-2.686,5.127,-1.465
-0.131,0.015,0.962,-1.770,3.967,0.122
-0.131,0.016,0.970,0.061,2.563,1.404
-0.128,0.039,0.973,1.648,1.648,2.869
-0.124,0.057,0.968,1.831,1.038,4.089
-0.112,0.069,0.990,1.160,0.061,4.700
-0.105,0.099,0.992,0.549,0.488,5.066
-0.100,0.121,0.996,-0.366,1.404,4.395
-0.105,0.116,1.002,-1.892,2.319,2.808
-0.118,0.109,0.995,-2.625,3.784,1.160
-0.127,0.098,1.003,-2.747,4.333,-0.061
-0.111,0.082,1.028,-2.625,4.578,-1.038
-0.126,0.072,1.021,0.122,5.798,-1.587
-0.128,0.068,1.016,1.282,6.226,-0.732
-0.121,0.079,1.013,2.625,5.981,-0.122
-0.123,0.083,0.983,5.066,6.836,-0.366
-0.118,0.064,0.958,5.615,6.653,-0.977
-0.111,0.063,0.978,3.418,5.188,-0.793
-0.112,0.062,0.999,0.671,4.944,-0.549
-0.113,0.051,0.997,-0.732,6.775,-1.099
-0.111,0.050,0.998,-1.099,8.057,-0.916
-0.111,0.051,0.997,-0.977,8.179,-0.305
-0.115,0.058,0.984,-0.183,8.362,0.000
-0.119,0.072,0.969,0.793,8.179,0.610
-0.110,0.075,0.979,1.404,7.446,0.671
-0.095,0.072,1.000,1.648,6.653,0.366
-0.092,0.066,0.993,1.831,7.080,0.427
-0.088,0.079,0.985,2.136,7.935,0.977
-0.077,0.086,0.996,1.648,8.179,0.732
-0.078,0.075,0.987,1.282,9.338,-0.305
-0.081,0.068,0.981,1.526,10.071,-0.977
-0.091,0.064,0.971,2.136,9.827,-0.610
-0.091,0.058,0.971,2.502,9.216,-0.488
-0.091,0.056,0.969,2.869,8.484,-0.305
-0.085,0.056,0.978,2.930,8.118,0.000
-0.084,0.062,0.988,2.502,7.874,0.671
-0.078,0.075,0.996,1.648,8.057,1.221
-0.076,0.087,0.996,1.343,8.423,1.099
-0.078,0.086,0.989,1.343,8.850,0.122
-0.073,0.091,0.991,0.793,9.033,-0.488
-0.078,0.089,0.999,1.038,9.277,-1.099
-0.073,0.071,1.027,1.892,9.705,-2.014
-0.111,0.040,0.969,3.174,11.536,-2.258
-0.092,0.049,0.961,3.784,10.681,-1.587
-0.076,0.053,1.004,3.662,8.301,-0.305
-0.100,0.036,0.975,4.944,9.521,-0.366
-0.084,0.031,0.966,5.188,9.827,0.427
-0.086,0.054,0.985,4.761,8.362,2.136
-0.080,0.073,0.963,4.333,9.094,2.808
-0.073,0.094,0.974,3.296,9.033,2.502
-0.066,0.098,0.991,2.686,9.521,1.221
-0.071,0.072,0.989,2.808,10.498,-0.732
-0.071,0.057,0.964,2.930,11.414,-1.465
-0.061,0.054,0.944,3.296,11.169,-1.526
-0.050,0.055,0.939,3.296,9.949,-1.282
-0.045,0.051,0.950,2.747,8.606,-1.343
-0.038,0.063,0.967,2.930,7.507,-1.221
-0.043,0.058,0.974,2.319,7.263,-1.465
-0.035,0.054,0.996,1.709,7.202,-1.587
-0.048,0.050,0.984,2.197,7.935,-1.526
-0.049,0.044,0.971,2.747,7.996,-1.343
-0.051,0.040,0.999,3.174,6.348,-0.916
-0.042,0.041,0.993,4.272,6.287,-0.549
-0.031,0.045,0.989,5.249,6.775,-0.366
-0.030,0.050,0.992,5.188,6.592,-0.305
-0.026,0.055,0.998,3.479,7.202,-0.549
-0.025,0.052,1.009,1.831,7.996,-1.160
-1.080,-0.529,2.204,-125.549,-493.042,-8.484
-0.996,-0.498,2.111,-177.490,-417.114,13.367
-1.133,-0.454,1.871,-187.561,-362.183,36.011
-1.194,-0.219,1.718,-165.100,-343.506,58.899
-1.330,0.122,1.630,-115.906,-343.933,76.843
-1.422,0.325,1.601,-57.617,-349.304,75.745
-1.463,0.458,1.741,-19.226,-354.431,65.979
-1.429,0.573,2.083,-16.296,-352.051,58.594
-1.316,0.576,2.552,-50.537,-332.825,51.270
-1.104,0.714,2.962,-115.845,-294.800,51.025
-0.987,1.018,3.240,-176.025,-237.366,54.077
-0.807,1.401,3.095,-173.523,-177.124,47.363
-0.694,1.257,2.710,-139.465,-119.690,9.338
-0.688,0.645,2.406,-88.196,-87.708,-40.833
-0.692,0.100,2.167,-26.245,-68.420,-72.693
-0.648,-0.411,1.935,26.855,-51.514,-84.167
-0.622,-0.727,1.684,55.481,-33.447,-75.500
-0.572,-0.767,1.517,57.678,-19.775,-48.889
-0.522,-0.612,1.367,44.922,-8.301,-17.578
-0.503,-0.387,1.172,28.687,3.662,6.714
-0.489,-0.221,1.002,16.113,11.353,21.729
-0.460,-0.094,0.991,7.629,9.033,30.273
-0.422,0.068,1.005,2.014,5.493,37.048
-0.399,0.205,0.997,-0.183,5.615,39.612
-0.383,0.323,0.975,0.000,6.348,37.781
-0.356,0.420,0.941,2.380,6.958,33.264
-0.324,0.419,0.914,5.249,7.507,25.391
-0.316,0.386,0.865,7.263,8.179,15.442
-0.318,0.334,0.828,8.789,8.789,5.859
-0.315,0.217,0.822,9.766,8.118,-3.174
-0.318,0.095,0.851,7.019,7.141,-8.179
-0.329,0.029,0.867,1.282,7.568,-8.362
-0.332,0.013,0.855,-3.052,7.874,-5.554
-0.341,0.035,0.860,-7.263,6.104,-1.953
-0.343,0.042,0.911,-8.911,2.258,0.854
-0.342,0.057,0.947,-5.554,-0.305,3.235
-0.334,0.080,0.947,-0.183,-1.221,5.127
-0.308,0.091,0.955,4.028,-2.502,6.104
-0.303,0.088,0.949,6.104,-3.113,6.409
-0.316,0.099,0.941,6.104,-2.930,7.324
-0.311,0.118,0.940,5.737,-2.563,8.118
-0.301,0.128,0.933,4.639,-2.319,7.629
-0.299,0.134,0.958,3.540,-2.991,5.798
-0.303,0.108,0.966,4.272,-2.563,3.113
-0.300,0.097,0.965,4.395,-1.648,1.160
-0.302,0.076,0.977,3.967,-0.854,-0.122
-0.315,0.045,0.993,2.319,0.366,-1.465
-0.316,0.029,0.990,1.526,2.686,-1.343
-0.319,0.006,0.984,0.916,5.127,-0.610
-0.325,0.031,0.957,-0.122,6.592,1.282
-0.325,0.042,0.950,0.549,6.531,2.563
-0.317,0.062,0.917,2.930,6.653,3.052
-0.319,0.074,0.880,5.981,6.470,2.808
-0.317,0.046,0.877,6.836,4.272,1.953
-0.313,0.039,0.874,4.822,2.502,2.441
-0.312,0.046,0.890,0.305,1.404,3.418
-0.308,0.050,0.902,-2.380,1.038,4.089
-0.307,0.064,0.906,-4.456,0.916,4.456
-0.305,0.082,0.917,-4.822,0.427,4.150
-0.307,0.064,0.929,-2.319,0.000,2.747
-0.307,0.044,0.938,0.732,0.061,1.465
-0.307,0.063,0.937,3.052,0.427,1.648
-0.307,0.042,0.948,3.540,1.160,0.916
-0.310,0.036,0.944,2.380,1.892,0.610
-0.321,0.041,0.920,0.977,3.052,1.282
-0.307,0.058,0.929,-1.526,2.625,1.709
-0.309,0.086,0.942,-3.967,2.563,1.343
-0.287,0.048,0.935,-5.249,4.211,-1.038
-0.303,0.038,0.916,-6.653,5.310,-1.160
-0.299,0.064,0.930,-6.409,4.028,0.854
-0.295,0.068,0.945,-3.052,2.441,2.014
-0.297,0.067,0.934,1.221,1.831,2.747
-0.296,0.089,0.950,4.150,0.549,3.784
-0.292,0.086,0.953,4.761,0.122,3.906
-0.296,0.084,0.949,2.808,0.732,3.845
-0.297,0.085,0.942,1.343,1.038,3.174
-0.304,0.076,0.941,-0.183,1.526,2.197
-0.303,0.083,0.939,-0.793,1.770,2.014
-0.301,0.092,0.941,-0.183,1.892,1.587
-0.301,0.078,0.940,0.305,2.075,0.671
-0.303,0.081,0.925,0.244,2.625,0.427
-0.309,0.078,0.921,0.977,2.258,0.244
-0.308,0.078,0.924,2.258,1.587,0.000
-0.308,0.076,0.913,4.089,1.282,-0.305
-0.311,0.062,0.916,4.761,0.366,-0.488
-0.309,0.057,0.932,3.296,-0.366,0.061
-0.306,0.068,0.947,1.709,-0.793,1.038
-0.306,0.066,0.963,0.916,-0.427,0.977
-0.309,0.059,0.962,0.549,0.183,0.854
-0.311,0.064,0.950,0.732,0.793,1.465
-0.309,0.079,0.939,1.770,0.793,1.587
-0.299,0.081,0.938,2.014,0.244,0.977
-0.301,0.069,0.925,-0.061,0.305,-0.122
-0.305,0.052,0.920,-2.502,-0.122,-0.671
-0.303,0.052,0.935,-5.432,-1.160,-0.183
-0.307,0.068,0.952,-7.568,-1.404,0.366
-0.311,0.064,0.959,-8.179,-0.671,-0.610
-0.315,0.046,0.972,-9.399,0.000,-1.160
-0.313,0.044,1.000,-11.719,0.366,-0.549
-0.318,0.060,0.992,-12.146,2.136,0.366
-0.318,0.053,0.970,-10.376,3.601,0.244
-0.317,0.045,0.966,-8.240,3.601,-0.122
-0.310,0.054,0.948,-6.409,3.296,0.427
-0.308,0.057,0.945,-5.249,2.808,0.977
-0.303,0.067,0.947,-5.249,2.197,1.587
-0.292,0.086,0.950,-5.920,2.197,2.014
-0.306,0.114,0.963,-6.592,2.197,2.014
-0.301,0.116,0.961,-5.920,3.296,0.916
-0.304,0.089,0.947,-4.395,3.967,-0.977
-0.303,0.086,0.948,-3.723,3.540,-1.770
-0.306,0.070,0.956,-2.258,3.113,-2.502
-0.308,0.056,0.943,-0.793,3.296,-2.625
-0.305,0.037,0.948,0.671,2.930,-2.197
-0.309,0.047,0.943,1.221,2.686,-0.854
-0.303,0.054,0.941,1.099,2.441,0.488
-0.302,0.065,0.950,-0.183,2.014,1.221
-0.300,0.101,0.940,-0.854,2.258,2.014
-0.297,0.093,0.958,-1.587,2.136,1.099
-0.299,0.104,0.955,-2.625,2.686,0.488
-1.411,-0.207,1.365,106.384,-583.679,53.772
-1.414,0.026,1.695,129.150,-577.332,47.974
-1.298,0.057,2.123,119.019,-553.711,27.588
-1.058,0.044,2.590,53.528,-505.371,7.568
-0.855,0.100,2.862,-44.250,-423.523,-4.089
-0.817,0.193,2.513,-126.221,-314.270,-12.634
-0.894,0.179,1.999,-172.363,-225.830,-23.376
-1.074,0.220,1.486,-184.753,-177.612,-28.748
-1.301,0.230,1.131,-161.499,-170.593,-29.663
-1.428,0.031,1.148,-115.723,-196.899,-31.616
-1.473,-0.367,1.414,-66.040,-227.844,-26.611
-1.376,-0.441,1.914,-50.964,-248.108,0.061
-1.126,0.214,2.433,-57.190,-255.371,44.922
-0.879,0.972,3.034,-58.289,-246.216,62.988
-0.588,1.229,3.432,-41.992,-209.900,33.569
-0.533,0.794,3.196,-13.184,-136.597,-24.841
-0.589,0.237,2.694,4.456,-62.744,-70.557
-0.638,-0.265,2.357,16.602,-23.315,-88.989
-0.587,-0.569,2.046,31.067,-5.798,-85.999
-0.606,-0.716,2.156,50.354,-9.888,-68.359
-0.419,-0.802,2.052,66.406,6.104,-48.706
-0.356,-0.724,1.508,70.618,56.458,-31.555
-0.411,-0.682,1.011,39.612,77.881,-9.949
-0.425,-0.716,0.819,9.277,69.824,9.338
-0.399,-0.417,0.779,-10.620,56.702,34.119
-0.351,-0.063,0.622,-14.465,52.063,53.650
-0.298,0.155,0.542,-12.695,40.955,58.655
-0.269,0.308,0.572,-10.986,24.231,55.237
-0.231,0.417,0.691,-9.949,8.667,48.462
-0.191,0.463,0.828,-9.277,-1.038,37.903
-0.174,0.463,0.930,-9.033,-3.845,25.635
-0.172,0.361,0.985,-9.644,-2.197,12.207
-0.172,0.273,1.001,-12.146,1.221,1.953
-0.184,0.184,0.976,-13.733,5.310,-4.639
-0.204,0.087,0.924,-13.916,8.545,-9.216
-0.215,0.011,0.920,-14.832,7.812,-10.254
-0.208,-0.008,0.917,-14.893,5.432,-7.324
-0.242,-0.020,0.961,-14.343,1.282,-3.601
-0.229,-0.003,1.000,-12.939,-2.563,0.854
-0.222,0.013,1.042,-9.949,-3.174,3.967
-0.220,0.036,1.050,-7.385,-2.747,6.531
-0.200,0.062,1.088,-4.578,-2.441,7.996
-0.193,0.080,1.095,-1.282,-0.366,7.996
-0.199,0.085,1.051,0.732,4.089,7.324
-0.203,0.087,1.002,3.235,6.836,6.287
-0.202,0.088,0.963,5.798,8.362,5.127
-0.208,0.068,0.929,6.470,8.972,3.845
-0.211,0.060,0.878,5.981,9.949,3.540
-0.211,0.067,0.860,3.601,8.850,4.150
-0.205,0.076,0.856,0.183,7.507,4.272
-0.210,0.070,0.851,-1.709,6.165,3.540
-0.212,0.078,0.846,-3.235,4.578,3.357
-0.214,0.095,0.855,-4.028,2.380,3.418
-0.213,0.109,0.868,-4.883,0.427,2.869
-0.220,0.113,0.887,-4.944,-1.404,2.075
-0.215,0.106,0.925,-5.554,-3.174,1.038
-0.221,0.086,0.963,-4.822,-3.906,0.061
-0.215,0.079,0.982,-2.930,-3.479,-0.488
-0.205,0.071,0.974,-0.061,-2.319,-1.282
-0.209,0.062,0.974,2.380,-1.221,-1.770
-0.205,0.044,0.975,2.625,-0.122,-1.831
-0.208,0.043,0.975,2.197,1.343,-1.587
-0.223,0.050,0.963,1.587,2.625,-1.282
-0.227,0.020,0.940,1.343,3.113,-1.404
-0.218,0.025,0.942,1.770,1.831,-0.244
-0.214,0.021,0.962,2.441,0.122,0.244
-0.206,0.012,0.969,1.709,-0.305,0.732
-0.199,0.019,0.944,1.404,0.427,1.587
-0.199,0.026,0.913,0.488,0.732,2.197
-0.197,0.041,0.918,-0.854,-0.610,2.686
-0.198,0.061,0.943,-1.892,-2.380,3.296
-0.197,0.075,0.958,-1.709,-2.808,3.174
-0.213,0.082,0.952,-0.610,-2.441,2.808
-0.201,0.116,0.951,2.014,-2.869,2.258
-0.196,0.101,0.963,4.822,-3.418,-0.183
-0.198,0.078,0.966,5.188,-2.686,-2.441
-0.204,0.051,0.966,3.296,-1.404,-3.479
-0.217,0.043,0.948,0.977,-0.488,-3.479
-0.206,0.044,0.943,0.183,-0.427,-3.479
-0.213,0.004,0.958,0.488,-0.916,-4.395
-0.215,0.004,0.947,0.427,-0.671,-3.723
-0.218,-0.002,0.935,0.854,-0.671,-2.930
-0.220,0.013,0.936,0.610,-1.648,-1.587
-0.217,0.014,0.967,1.282,-2.930,-0.488
-0.215,0.017,0.977,1.465,-2.930,0.732
-0.217,0.036,0.990,1.404,-2.808,1.953
-0.215,0.054,0.994,1.160,-2.258,2.380
-0.209,0.065,1.000,0.610,-1.465,1.831
-0.210,0.046,0.995,0.366,-0.366,0.671
-0.210,0.035,0.985,-0.366,0.366,-0.244
-0.216,0.040,0.990,-0.671,0.183,0.061
-0.209,0.043,0.993,-1.282,0.610,-0.183
-0.220,0.039,0.981,-1.099,1.282,-0.305
-0.218,0.045,0.991,-1.892,1.038,-0.427
-0.217,0.045,0.985,-1.831,1.465,-0.305
-0.215,0.047,0.982,-1.831,1.587,-0.366
-0.208,0.050,0.988,-2.441,1.709,-0.427
-0.211,0.044,0.985,-2.136,2.258,-0.671
-0.214,0.046,0.961,-2.075,2.869,-0.610
-0.215,0.067,0.953,-1.831,2.563,0.000
-0.211,0.070,0.954,-1.953,1.526,-0.427
-0.208,0.068,0.966,-2.075,1.160,-1.160
-0.211,0.045,0.974,-2.380,1.099,-2.136
-0.214,0.052,0.963,-2.502,1.343,-1.892
-0.213,0.050,0.968,-1.343,0.977,-1.770
-0.216,0.036,0.977,-0.488,0.427,-2.075
-0.218,0.038,0.984,0.000,0.488,-1.526
-0.218,0.048,0.979,0.549,0.977,-0.916
-0.223,0.039,0.974,1.221,1.465,-0.854
-0.219,0.036,0.970,-0.366,1.587,-0.549
-0.221,0.043,0.977,-1.892,1.892,0.244
-0.218,0.052,0.968,-3.113,2.930,0.427
-0.217,0.054,0.973,-3.662,3.662,0.244
-0.216,0.064,0.974,-3.113,3.723,-0.061
-0.216,0.060,0.963,-1.587,3.967,-0.427
-0.214,0.058,0.955,0.427,3.784,-0.610
-0.214,0.051,0.942,1.831,3.540,-0.671
-0.209,0.049,0.945,1.282,2.869,-0.610
-0.208,0.055,0.953,-0.122,2.625,-0.244
-1.822,-0.254,1.664,115.295,-638.123,5.981
-1.703,-0.260,2.449,33.508,-599.365,0.488
-1.507,-0.245,3.163,-86.426,-528.442,2.930
-1.329,-0.028,3.257,-184.204,-420.410,13.489
-1.324,0.228,2.780,-231.018,-309.143,21.606
-1.442,0.255,2.205,-214.905,-240.051,17.761
-1.573,0.154,1.785,-156.921,-217.590,10.925
-1.575,0.055,1.958,-93.018,-233.582,11.292
-1.357,0.037,2.594,-63.049,-250.671,20.203
-1.061,0.267,3.177,-63.721,-240.173,34.729
-0.817,0.549,3.488,-56.763,-199.585,40.466
-0.630,0.609,3.158,-14.099,-134.705,24.170
-0.583,0.360,2.682,43.823,-73.303,-6.165
-0.596,0.030,2.032,90.149,-21.301,-30.396
-0.539,-0.393,1.540,118.286,3.235,-45.471
-0.434,-0.585,1.194,121.033,13.184,-42.236
-0.339,-0.578,1.016,97.595,16.846,-26.917
-0.291,-0.515,0.833,59.753,23.437,-11.780
-0.311,-0.365,0.662,22.705,29.297,0.977
-0.310,-0.238,0.560,-5.737,26.001,10.193
-0.313,-0.101,0.555,-22.949,16.113,16.968
-0.309,0.027,0.684,-29.236,0.793,21.179
-0.310,0.101,0.867,-27.832,-11.230,20.508
-0.283,0.132,1.021,-20.081,-16.785,17.029
-0.291,0.146,1.112,-10.010,-17.273,12.207
-0.283,0.143,1.178,-1.709,-14.160,7.263
-0.281,0.085,1.209,2.380,-8.789,0.671
-0.295,0.019,1.170,3.052,-0.793,-4.089
-0.299,-0.062,1.149,1.160,5.371,-7.568
-0.303,-0.131,1.122,-2.319,10.864,-9.216
-0.301,-0.188,1.081,-4.883,16.174,-8.240
-0.310,-0.210,1.016,-6.714,19.958,-5.005
-0.319,-0.202,0.939,-7.751,21.240,-0.916
-0.305,-0.177,0.916,-9.583,18.616,4.150
-0.288,-0.146,0.947,-10.681,13.672,9.277
-0.269,-0.108,0.988,-9.583,10.071,13.733
-0.258,-0.051,0.980,-6.287,9.399,16.907
-0.247,0.014,0.976,-3.784,9.094,18.127
-0.234,0.064,0.975,-3.784,9.033,17.151
-0.230,0.062,0.987,-4.456,9.277,13.733
-0.229,0.047,0.987,-5.920,10.437,10.620
-0.227,0.025,0.963,-6.775,12.268,8.484
-0.233,0.026,0.925,-7.385,13.123,7.324
-0.243,0.028,0.885,-6.348,12.390,5.737
-0.244,0.004,0.893,-4.639,9.399,4.028
-0.246,-0.016,0.914,-3.723,6.592,2.930
-0.245,-0.021,0.900,-1.953,5.615,2.563
-0.247,-0.028,0.886,-1.831,4.456,1.892
-0.244,-0.021,0.906,-4.578,2.136,2.075
-0.233,-0.009,0.937,-6.592,0.916,2.319
-0.234,-0.005,0.958,-8.118,1.038,2.197
-0.241,-0.005,0.965,-8.545,2.075,1.648
-0.244,-0.003,0.941,-7.874,3.357,1.526
-0.238,-0.014,0.931,-6.897,3.296,1.404
-0.242,-0.011,0.944,-6.775,2.197,1.831
-0.223,-0.016,0.919,-4.578,2.502,1.953
-0.243,-0.018,0.894,-1.160,1.770,1.953
-0.231,-0.016,0.913,3.906,-1.221,3.174
-0.227,-0.001,0.943,7.751,-3.906,3.967
-0.222,0.013,0.956,7.751,-4.028,4.761
-0.219,0.030,0.980,5.493,-3.845,4.639
-0.224,0.041,0.974,2.930,-2.319,4.028
-0.225,0.043,0.958,0.793,-0.854,2.869
-0.232,0.025,0.954,-0.793,-0.671,1.099
-0.234,0.008,0.954,-1.465,-0.671,0.366
-0.230,0.003,0.960,-1.343,-0.854,0.183
-0.232,-0.016,0.955,-0.488,-1.099,-0.488
-0.234,-0.014,0.946,-0.793,-0.732,0.000
-0.236,-0.011,0.943,-0.732,-0.854,0.549
-0.240,-0.006,0.943,-0.488,-1.343,0.977
-0.244,0.024,0.938,-0.305,-1.953,0.977
-0.235,0.033,0.954,0.671,-2.625,0.000
-0.242,0.009,0.964,1.587,-2.625,-2.258
-0.240,0.021,0.972,0.549,-2.197,-2.502
-0.247,0.010,0.996,-0.549,-2.075,-3.296
-0.247,0.002,0.987,-1.648,-1.038,-3.967
-0.244,-0.001,0.987,-1.282,-0.305,-4.822
-0.254,-0.018,0.980,-0.305,-0.366,-5.432
-0.243,-0.031,0.996,-0.732,-0.366,-5.676
-0.253,-0.051,0.982,-0.183,0.916,-5.737
-0.254,-0.047,0.958,-0.183,1.953,-4.456
-0.260,-0.051,0.937,0.244,1.770,-3.601
-0.257,-0.054,0.945,0.305,0.916,-3.052
-0.251,-0.057,0.971,-1.404,0.122,-2.014
-0.252,-0.055,0.977,-2.075,0.427,-0.671
-0.242,-0.022,0.969,-2.136,0.793,0.305
-0.236,-0.027,0.974,-1.160,0.854,-0.244
-0.243,-0.030,0.974,-1.099,1.160,-0.610
-0.244,-0.025,0.978,-0.854,1.282,-0.061
-0.246,-0.021,0.969,-0.061,1.160,0.244
-0.244,-0.009,0.971,0.366,1.343,0.488
-0.242,0.000,0.976,0.244,1.526,0.061
-0.240,-0.006,0.967,0.305,2.075,-0.916
-0.238,-0.016,0.956,0.610,2.380,-2.136
-0.236,-0.024,0.949,0.916,2.258,-2.380
-0.239,-0.039,0.953,0.183,1.587,-2.625
-0.243,-0.028,0.960,-0.549,1.587,-2.075
-0.241,-0.031,0.974,-0.671,1.404,-1.892
-0.251,-0.018,0.970,0.061,1.831,-1.526
-0.251,-0.024,0.965,1.160,2.136,-1.404
-0.249,-0.035,0.961,1.282,1.892,-1.648
-0.240,-0.032,0.969,1.160,1.465,-1.160
-0.240,-0.030,0.960,1.709,1.770,-0.977
-0.240,-0.042,0.942,1.831,2.380,-1.526
-0.248,-0.043,0.929,0.610,2.197,-1.343
-0.243,-0.025,0.943,-0.366,0.977,-0.122
-0.239,-0.012,0.966,-0.977,0.000,0.183
-0.240,-0.005,0.966,-0.977,0.549,0.000
-0.250,-0.012,0.965,-1.282,1.038,-0.488
-0.244,-0.022,0.969,-1.526,0.916,-0.793
-0.244,-0.016,0.982,-1.343,0.977,-0.671
-0.240,-0.023,0.989,-1.526,1.282,-0.610
-0.239,-0.023,0.989,-2.258,2.075,-0.305
-0.241,-0.008,0.984,-2.197,3.052,0.061
-0.238,-0.000,0.985,-1.282,3.418,-0.061
-0.242,-0.000,0.976,-1.099,3.662,-0.488
-0.245,0.001,0.967,-1.953,3.845,-0.732
-0.242,0.007,0.981,-2.808,3.418,-1.038
-0.240,0.010,0.999,-3.540,3.601,-1.709
-1.535,-0.219,1.628,100.891,-594.910,1.099
-1.517,-0.134,2.177,44.373,-558.960,-0.977
-1.399,-0.241,2.655,-36.621,-502.136,-4.944
-1.237,-0.183,2.891,-112.488,-426.819,1.770
-1.182,0.012,2.717,-150.696,-341.064,14.587
-1.171,0.039,2.324,-149.109,-272.156,16.724
-1.210,0.019,1.894,-115.601,-233.643,15.686
-1.215,-0.012,1.714,-60.364,-228.271,17.029
-1.190,-0.087,1.826,-4.272,-238.708,16.479
-1.159,-0.187,2.011,31.433,-238.342,17.822
-1.066,-0.203,2.237,39.124,-225.586,24.475
-0.940,-0.019,2.394,26.611,-201.965,35.706
-0.765,0.367,2.473,-1.648,-168.579,42.480
-0.606,0.529,2.474,-36.743,-129.272,30.640
-0.508,0.474,2.384,-63.416,-87.097,4.578
-0.482,0.179,2.235,-69.519,-48.340,-23.437
-0.481,-0.143,1.995,-59.937,-15.320,-42.053
-0.471,-0.323,1.706,-40.710,8.850,-45.593
-0.425,-0.409,1.391,-17.334,25.269,-38.879
-0.435,-0.456,1.164,-2.625,31.555,-26.550
-0.367,-0.415,1.036,5.493,30.884,-10.559
-0.338,-0.332,0.937,5.615,28.870,3.052
-0.329,-0.214,0.821,-0.793,27.222,15.076
-0.328,-0.114,0.789,-5.737,19.897,22.949
-0.304,-0.012,0.814,-6.348,9.521,28.320
-0.269,0.106,0.862,-2.991,1.343,31.311
-0.253,0.160,0.908,0.671,-3.723,29.724
-0.223,0.181,0.952,3.479,-6.348,26.123
-0.193,0.195,0.982,6.897,-6.226,21.423
-0.203,0.162,0.967,9.399,-4.395,15.320
-0.219,0.110,0.969,9.460,-2.747,10.559
-0.230,0.088,0.960,8.240,-1.343,8.118
-0.230,0.061,0.972,4.089,-0.366,6.226
-0.241,0.029,1.001,-0.732,0.549,4.517
-0.257,0.001,1.000,-4.395,2.258,3.845
-0.257,-0.002,0.998,-7.019,3.296,5.127
-0.251,-0.009,1.028,-7.874,2.747,6.897
-0.248,-0.004,1.043,-6.531,3.296,8.545
-0.248,0.036,1.006,-2.563,5.127,10.254
-0.238,0.074,0.985,-0.061,6.226,10.925
-0.227,0.088,0.998,-0.305,5.859,9.766
-0.220,0.101,0.996,-0.793,7.202,8.057
