aX,aY,aZ,gX,gY,gZ
-0.442,0.008,-1.549,41.138,70.984,8.606
-0.420,0.036,-1.554,43.945,61.340,2.686
-0.388,0.083,-1.516,38.391,49.194,-0.854
-0.359,0.071,-1.407,26.794,35.889,-4.517
-0.349,0.006,-1.291,14.465,26.184,-8.667
-0.342,-0.036,-1.205,5.798,20.874,-8.728
-0.329,-0.038,-1.120,1.587,18.066,-6.836
-0.319,-0.026,-1.107,1.221,18.494,-6.226
-0.299,-0.015,-1.149,-1.587,20.203,-6.897
-0.281,-0.035,-1.173,-3.662,18.799,-9.155
-0.265,-0.082,-1.161,-6.470,14.343,-11.230
-0.261,-0.117,-1.114,-9.827,9.583,-11.475
-0.253,-0.153,-1.068,-11.353,6.531,-11.047
-0.245,-0.195,-1.034,-10.071,4.761,-10.498
-0.248,-0.182,-1.024,-8.423,4.944,-7.935
-0.247,-0.171,-1.037,-7.751,5.981,-6.165
-0.244,-0.162,-1.030,-6.409,4.944,-5.615
-0.241,-0.165,-1.031,-4.822,3.906,-5.432
-0.242,-0.164,-1.034,-4.456,2.930,-5.005
-0.242,-0.161,-1.009,-5.859,0.610,-4.700
-0.242,-0.171,-0.981,-8.240,-0.977,-4.272
-0.242,-0.181,-0.961,-10.376,-1.648,-3.784
-0.237,-0.192,-0.949,-12.390,-1.465,-3.235
-0.235,-0.183,-0.949,-12.207,-1.038,-2.380
-0.227,-0.174,-0.953,-12.878,-0.732,-1.099
-0.230,-0.193,-0.934,-13.916,-0.854,-0.732
-0.225,-0.209,-0.934,-11.536,-0.366,0.305
-0.227,-0.203,-0.930,-9.644,0.305,2.441
-0.227,-0.177,-0.927,-7.080,0.732,4.395
-0.237,-0.153,-0.927,-6.470,1.770,5.371
-0.242,-0.137,-0.943,-7.202,3.174,5.371
-0.245,-0.141,-0.966,-7.141,4.517,4.944
-0.254,-0.111,-1.014,-4.333,5.127,5.066
-0.261,-0.094,-1.025,-2.991,4.272,4.578
-0.262,-0.090,-1.026,-0.854,2.258,2.869
-0.260,-0.093,-1.034,-0.671,1.465,1.648
-0.256,-0.097,-1.027,-1.831,0.427,0.122
-0.254,-0.099,-1.039,-3.113,-0.244,-0.854
-0.251,-0.106,-1.048,-5.737,-1.099,-1.648
-0.255,-0.113,-1.047,-7.996,-2.380,-2.014
-0.261,-0.118,-1.027,-8.362,-3.662,-2.319
-0.257,-0.134,-1.010,-3.235,-5.066,-2.747
-0.252,-0.121,-1.031,-0.305,-3.967,-2.625
-0.246,-0.128,-1.029,0.549,-3.967,-3.052
-0.240,-0.146,-1.040,1.526,-4.089,-3.479
-0.230,-0.150,-1.027,0.610,-5.310,-3.113
-0.224,-0.143,-1.009,-2.319,-6.836,-2.625
-0.225,-0.129,-0.999,-6.042,-7.324,-1.953
-0.229,-0.130,-0.988,-9.216,-7.690,-2.258
-0.227,-0.142,-0.960,-9.949,-8.362,-2.808
-0.230,-0.134,-0.947,-9.399,-7.812,-2.686
-0.232,-0.114,-0.977,-7.935,-5.554,-2.686
-0.229,-0.107,-0.991,-6.958,-4.333,-3.174
-0.225,-0.116,-0.989,-6.775,-4.700,-4.028
-0.219,-0.120,-0.992,-6.958,-4.944,-4.822
-0.213,-0.132,-0.982,-6.958,-5.676,-5.310
-0.216,-0.143,-0.960,-8.179,-6.165,-5.554
-0.214,-0.159,-0.947,-8.362,-5.859,-5.859
-0.215,-0.180,-0.946,-7.629,-4.700,-5.676
-0.206,-0.180,-0.971,-5.981,-3.418,-4.028
-0.209,-0.157,-0.987,-6.104,-2.625,-3.113
-0.211,-0.156,-1.011,-5.493,-2.747,-3.174
-0.209,-0.161,-1.001,-5.981,-3.906,-3.296
-0.206,-0.178,-0.987,-2.563,-5.554,-3.418
-0.203,-0.170,-0.964,-2.563,-6.104,-2.747
-0.198,-0.175,-0.945,-1.343,-5.920,-2.136
-0.197,-0.174,-0.937,-0.793,-5.066,-1.648
-0.194,-0.161,-0.956,-0.122,-3.967,-0.610
-0.193,-0.139,-0.965,-0.610,-3.540,0.244
-0.200,-0.145,-0.954,-1.465,-3.296,-0.671
-0.200,-0.155,-0.968,0.000,-2.502,-1.709
-0.204,-0.157,-0.961,2.014,-1.892,-2.258
-0.205,-0.162,-0.952,2.869,-1.160,-2.808
-0.199,-0.172,-0.982,3.662,0.610,-2.991
-0.202,-0.179,-1.001,2.563,1.465,-2.930
-0.208,-0.188,-1.002,1.709,0.427,-2.441
-0.210,-0.194,-0.997,0.916,-0.488,-1.648
-0.215,-0.210,-0.981,0.305,-1.343,-1.099
-0.217,-0.193,-0.995,0.671,-1.099,0.183
-0.220,-0.172,-1.002,0.671,-0.732,1.404
-0.226,-0.168,-0.996,0.793,-0.732,0.977
-0.217,-0.163,-1.008,0.244,-0.671,0.671
-0.213,-0.174,-1.000,-1.099,-0.977,0.305
-0.214,-0.178,-0.985,-0.977,-1.892,0.183
-0.217,-0.157,-0.981,-0.977,-1.831,0.732
-0.210,-0.149,-0.978,-1.099,-1.953,0.549
-0.209,-0.156,-0.988,-1.526,-1.648,-0.244
-0.207,-0.151,-1.003,-2.625,-1.282,-0.427
-0.213,-0.169,-0.986,-1.099,-2.380,-0.916
-0.208,-0.169,-1.001,2.319,-2.563,-0.854
-0.208,-0.168,-0.998,1.648,-2.441,-0.305
-0.214,-0.177,-0.999,0.000,-2.441,-0.366
-0.208,-0.167,-1.013,0.366,-2.319,0.183
-0.205,-0.164,-1.017,-0.244,-2.930,0.610
-0.206,-0.157,-1.006,-1.282,-4.028,0.732
-0.206,-0.159,-0.997,-1.892,-4.639,0.793
-0.206,-0.163,-0.978,-1.770,-5.066,0.549
-0.203,-0.157,-0.980,-0.732,-5.371,0.977
-0.196,-0.155,-0.983,-0.488,-5.188,0.916
-0.207,-0.151,-0.962,0.854,-5.981,0.793
-0.207,-0.115,-0.984,2.808,-5.493,0.854
-0.208,-0.126,-0.992,2.808,-5.005,-0.549
-0.217,-0.160,-0.980,4.272,-5.920,-1.709
-0.219,-0.127,-1.013,8.301,-6.104,-0.671
-1.010,0.345,-1.712,110.840,460.999,38.879
-0.976,0.181,-2.062,67.383,434.509,30.090
-0.932,0.055,-2.323,14.282,392.517,27.832
-0.872,0.056,-2.383,-35.156,338.989,29.907
-0.831,-0.003,-2.338,-86.914,283.264,24.292
-0.806,-0.144,-2.319,-128.357,238.647,12.756
-0.789,-0.344,-2.157,-143.799,198.425,1.648
-0.763,-0.427,-1.998,-134.521,167.053,1.404
-0.708,-0.120,-1.924,-106.079,148.132,12.207
-0.689,-0.049,-1.918,-77.148,135.437,16.907
-0.626,-0.010,-1.853,-60.547,123.291,15.503
-0.617,0.015,-1.944,-29.175,119.446,19.409
-0.568,0.146,-2.022,5.798,111.328,26.733
-0.519,0.339,-1.993,31.067,95.764,33.630
-0.476,0.457,-1.957,47.791,79.895,32.349
-0.454,0.442,-1.900,50.781,61.951,23.926
-0.417,0.404,-1.765,41.870,39.368,16.052
-0.400,0.403,-1.606,28.259,19.043,11.536
-0.380,0.392,-1.425,11.902,2.625,6.409
-0.356,0.355,-1.248,-3.479,-8.240,-0.366
-0.329,0.261,-1.101,-16.357,-14.893,-7.996
-0.300,0.133,-0.962,-26.428,-18.616,-15.381
-0.268,0.028,-0.852,-31.677,-18.250,-19.470
-0.250,-0.063,-0.813,-31.006,-12.695,-21.057
-0.226,-0.121,-0.829,-26.184,-5.615,-20.508
-0.222,-0.160,-0.843,-20.569,-0.977,-18.921
-0.211,-0.213,-0.836,-15.747,1.648,-17.273
-0.197,-0.263,-0.871,-13.000,5.493,-14.771
-0.189,-0.298,-0.927,-13.062,8.362,-10.864
-0.200,-0.288,-0.972,-13.000,9.155,-5.005
-0.203,-0.245,-0.998,-11.658,8.240,0.793
-0.216,-0.221,-0.998,-10.742,6.653,5.554
-0.228,-0.167,-0.978,-10.376,5.554,10.071
-0.239,-0.095,-1.018,-9.644,6.836,13.794
-0.256,-0.046,-1.026,-8.789,7.385,15.198
-0.260,-0.011,-1.036,-6.348,7.080,14.771
-0.273,0.015,-1.042,-4.456,7.385,14.832
-0.283,0.057,-1.047,-1.892,7.141,14.587
-0.282,0.096,-1.067,0.244,7.019,13.245
-0.286,0.104,-1.073,-0.610,6.104,10.498
-0.291,0.114,-1.052,-0.977,4.028,7.690
-0.292,0.134,-1.021,-0.427,2.625,5.493
-0.286,0.105,-1.041,-0.610,3.723,1.831
-0.283,0.075,-1.068,-3.052,3.845,-1.160
-0.282,0.056,-1.068,-5.676,2.686,-2.808
-0.275,0.018,-1.075,-6.470,1.404,-4.028
-0.272,-0.016,-1.069,-8.057,-0.244,-5.127
-0.268,-0.057,-1.040,-10.132,-2.502,-5.554
-0.267,-0.089,-1.004,-11.902,-4.150,-4.517
-0.271,-0.069,-0.996,-9.888,-4.150,-2.563
-0.267,-0.040,-0.992,-7.019,-3.296,-0.854
-0.268,-0.049,-1.013,-5.127,-1.953,-0.671
-0.265,-0.036,-1.005,-2.258,-2.014,-0.305
-0.266,-0.024,-0.998,-0.183,-2.380,0.000
-0.266,-0.015,-0.992,-0.183,-2.136,-0.305
-0.264,-0.031,-1.000,-1.648,-1.770,-1.099
-0.264,-0.036,-1.011,-1.526,-1.709,-1.038
-0.260,-0.027,-1.008,-1.770,-2.319,-0.427
-0.261,-0.053,-1.003,-4.517,-3.174,-0.854
-0.260,-0.060,-0.998,-6.592,-3.906,-0.488
-0.259,-0.043,-1.003,-7.935,-4.272,0.793
-0.259,-0.054,-0.990,-8.850,-5.188,0.977
-0.262,-0.036,-0.966,-7.629,-5.737,1.770
-0.263,-0.024,-0.963,-4.456,-4.822,2.197
-0.260,-0.028,-0.968,-2.319,-3.479,1.343
-0.256,-0.015,-0.953,-1.282,-3.052,1.221
-0.254,0.016,-0.955,-0.732,-2.197,0.793
-0.254,-0.001,-0.993,-2.441,-0.244,-1.221
-0.252,-0.016,-1.005,-4.395,-0.549,-2.808
-0.250,-0.031,-1.021,-5.005,-1.282,-2.930
-0.248,-0.043,-1.030,-6.287,-1.953,-2.869
-0.248,-0.055,-1.023,-6.165,-3.052,-2.563
-0.244,-0.051,-1.005,-3.784,-4.211,-1.648
-0.235,-0.061,-0.987,-4.028,-5.005,-1.587
-0.246,-0.075,-0.964,-5.615,-5.493,-1.587
-0.242,-0.068,-0.944,-5.188,-5.554,-1.099
-0.238,-0.068,-0.950,-2.991,-4.395,-0.793
-0.233,-0.071,-0.964,-3.235,-3.784,-0.732
-0.237,-0.065,-0.963,-6.104,-3.845,-0.427
-0.240,-0.063,-0.966,-7.385,-3.784,0.183
-0.241,-0.064,-0.986,-6.775,-3.113,0.549
-0.241,-0.051,-0.988,-4.456,-2.930,1.160
-0.243,-0.033,-0.990,-2.502,-3.113,1.404
-0.241,-0.035,-0.990,-2.441,-3.357,0.793
-0.233,-0.042,-0.983,-4.578,-3.723,0.000
-0.235,-0.054,-0.969,-4.517,-4.333,-0.244
-0.233,-0.047,-0.971,-4.761,-4.150,-0.610
-0.234,-0.059,-0.977,-5.798,-3.723,-0.732
-0.234,-0.069,-0.986,-5.920,-3.357,-1.099
-0.231,-0.071,-0.980,-5.493,-3.784,-0.916
-0.236,-0.075,-0.965,-5.310,-4.150,-0.854
-0.234,-0.069,-0.969,-4.761,-3.601,-0.488
-0.229,-0.075,-0.978,-5.066,-3.052,-0.305
-0.229,-0.078,-0.967,-4.944,-3.479,0.183
-0.228,-0.060,-0.959,-4.272,-3.540,0.977
-0.228,-0.043,-0.971,-3.113,-2.563,1.099
-0.227,-0.042,-0.997,-3.052,-1.892,0.305
-0.230,-0.047,-0.987,-2.930,-2.319,-0.610
-0.224,-0.051,-0.991,-1.770,-2.563,-1.343
-0.225,-0.070,-0.991,-1.770,-2.441,-2.136
-0.220,-0.077,-0.981,-3.113,-3.113,-2.136
-0.220,-0.095,-0.965,-0.549,-3.540,-1.770
-0.220,-0.085,-0.972,-0.610,-3.418,-0.732
-0.218,-0.100,-0.976,-1.282,-3.235,-0.488
-0.217,-0.083,-0.981,-1.221,-3.357,0.305
-0.216,-0.073,-0.993,-0.671,-3.540,0.732
-0.216,-0.072,-0.988,-1.892,-4.211,0.488
-0.217,-0.086,-0.964,-3.845,-5.371,0.061
-0.215,-0.091,-0.943,-3.052,-5.615,0.427
-0.211,-0.066,-0.963,-2.136,-4.517,1.587
-0.213,-0.058,-0.959,-3.418,-4.578,1.648
-0.216,-0.065,-0.949,-4.150,-4.639,0.977
-0.216,-0.079,-0.957,-4.456,-3.662,0.488
-0.215,-0.084,-0.953,-5.737,-3.052,0.488
-0.213,-0.096,-0.964,-6.287,-2.258,0.793
-0.211,-0.075,-0.980,-4.700,-1.282,1.892
-0.212,-0.057,-0.977,-4.150,-1.343,2.625
-0.213,-0.035,-0.955,-4.211,-1.648,2.441
-0.210,-0.046,-0.966,-2.625,-0.793,0.732
-0.464,0.254,-1.933,-101.135,371.033,-52.002
-0.378,0.225,-1.986,-87.158,349.304,-61.462
-0.438,0.058,-1.932,-43.640,328.186,-67.932
-0.454,-0.097,-1.840,9.827,309.875,-69.641
-0.444,-0.061,-1.876,58.289,300.537,-56.458
-0.412,0.026,-1.872,83.740,291.931,-43.335
-0.420,0.022,-1.938,93.384,285.156,-38.513
-0.357,-0.063,-2.076,93.689,275.330,-36.621
-0.254,-0.081,-2.290,75.745,258.789,-31.738
-0.229,-0.092,-2.534,63.599,232.666,-28.809
-0.146,-0.165,-2.331,44.617,175.842,-26.062
-0.165,-0.168,-2.006,23.987,126.221,-17.151
-0.185,-0.156,-1.809,10.864,100.342,-6.042
-0.189,-0.117,-1.660,4.333,83.801,3.967
-0.181,-0.014,-1.516,3.113,71.289,15.442
-0.171,0.112,-1.436,5.432,65.247,23.010
-0.158,0.180,-1.408,9.033,62.012,24.902
-0.160,0.199,-1.298,12.329,55.298,22.278
-0.156,0.220,-1.177,16.418,50.537,19.470
-0.141,0.209,-1.174,19.226,52.124,15.259
-0.130,0.179,-1.188,21.301,53.772,11.230
-0.129,0.147,-1.207,23.682,51.880,9.338
-0.131,0.146,-1.209,26.062,47.668,9.705
-0.144,0.169,-1.159,25.452,42.664,10.864
-0.148,0.173,-1.134,20.752,40.344,10.437
-0.146,0.135,-1.163,13.550,39.795,8.484
-0.155,0.122,-1.205,5.737,38.879,7.751
-0.151,0.123,-1.206,3.662,36.011,8.179
-0.172,0.132,-1.262,0.793,34.424,9.277
-0.188,0.137,-1.222,1.404,28.198,9.338
-0.193,0.169,-1.216,5.188,25.696,10.559
-0.204,0.210,-1.224,9.155,24.719,11.047
-0.198,0.230,-1.250,10.986,22.217,9.949
-0.197,0.233,-1.183,9.949,15.442,7.568
-0.175,0.190,-1.117,6.348,9.644,4.578
-0.185,0.145,-1.092,1.404,8.057,2.930
-0.182,0.131,-1.079,-3.418,7.202,3.540
-0.180,0.149,-1.083,-6.042,5.859,4.944
-0.184,0.138,-1.071,-6.348,4.028,5.554
-0.184,0.183,-1.078,-5.981,2.197,6.714
-0.183,0.236,-1.088,-6.836,1.099,6.958
-0.182,0.220,-1.063,-6.958,-0.610,3.052
-0.177,0.175,-1.033,-7.263,-2.319,-0.977
-0.176,0.131,-0.997,-8.606,-2.869,-3.113
-0.163,0.108,-1.006,-9.216,-2.075,-3.540
-0.154,0.109,-1.010,-9.888,-2.014,-3.296
-0.158,0.104,-0.990,-10.132,-3.235,-3.113
-0.156,0.100,-0.953,-8.606,-4.150,-3.052
-0.152,0.113,-0.950,-7.080,-3.174,-2.930
-0.146,0.101,-0.964,-6.104,-1.282,-3.418
-0.139,0.058,-0.953,-5.676,-1.343,-4.456
-0.136,0.049,-0.943,-4.272,-1.221,-3.845
-0.134,0.068,-0.953,-3.967,-0.671,-2.869
-0.130,0.070,-0.953,-4.700,0.061,-2.808
-0.137,0.065,-0.953,-5.310,-0.122,-2.686
-0.134,0.069,-0.972,-5.066,0.183,-2.075
-0.137,0.083,-0.966,-6.042,-0.427,-1.282
-0.140,0.075,-0.948,-6.226,-0.916,-1.404
-0.129,0.055,-0.951,-4.761,-0.366,-1.831
-0.124,0.056,-0.954,-4.150,0.305,-1.160
-0.128,0.072,-0.964,-4.272,0.916,-0.183
-0.128,0.069,-0.965,-4.272,0.732,-0.305
-0.131,0.053,-0.953,-4.028,0.488,-0.488
-0.130,0.066,-0.966,-1.831,1.465,0.122
-0.131,0.070,-0.989,-0.854,2.258,1.038
-0.130,0.070,-0.995,-1.648,1.587,1.099
-0.126,0.075,-1.014,-3.601,0.916,1.160
-0.128,0.054,-0.986,-4.456,0.000,0.977
-0.127,0.034,-0.986,-1.587,0.488,1.465
-0.130,0.038,-0.991,-0.183,1.770,3.296
-0.134,0.078,-1.001,-0.244,2.136,5.371
-0.138,0.103,-1.029,-0.854,2.869,6.165
-0.147,0.117,-1.042,-2.380,2.136,5.737
-0.154,0.135,-1.036,-2.502,0.916,5.188
-0.153,0.143,-1.030,-2.441,0.488,3.967
-0.154,0.133,-1.045,-3.113,1.343,2.319
-0.150,0.127,-1.050,-3.967,1.221,0.977
-0.149,0.118,-1.031,-3.357,-0.061,-0.122
-0.149,0.113,-1.033,-0.793,-0.854,-0.732
-0.147,0.104,-1.030,-0.977,-1.465,-1.404
-0.147,0.100,-1.017,-1.282,-2.625,-1.831
-0.151,0.089,-0.991,-0.610,-3.174,-2.014
-0.143,0.091,-1.005,-1.038,-1.709,-1.709
-0.127,0.089,-1.015,-1.953,-0.793,-1.465
-0.149,0.087,-1.000,-2.930,-0.977,-1.282
-0.139,0.065,-1.000,-1.770,-0.793,-1.587
-0.139,0.080,-1.006,-0.549,-0.671,-0.671
-0.139,0.077,-0.984,-0.549,-1.038,-0.366
-0.138,0.064,-0.992,-1.282,-0.427,-0.793
-0.137,0.068,-1.006,-1.221,-0.061,-0.061
-0.135,0.071,-1.003,-1.831,-0.977,0.793
-0.134,0.078,-0.997,-2.075,-1.587,1.343
-0.136,0.082,-0.991,-1.648,-1.343,1.465
-0.137,0.094,-0.996,0.610,-0.916,1.343
-0.134,0.099,-0.994,1.892,-0.488,0.854
-0.131,0.084,-0.997,2.014,0.000,0.000
-0.133,0.072,-0.998,1.343,-0.244,-0.427
-0.127,0.083,-0.989,-0.061,-0.366,-0.183
-0.130,0.067,-0.984,-0.671,-0.305,-0.305
-0.126,0.057,-0.997,-1.343,0.183,-0.061
-0.129,0.070,-0.996,-1.648,0.061,1.160
-0.136,0.088,-1.004,-0.366,0.488,1.953
-0.135,0.097,-1.002,0.366,0.671,1.892
-0.137,0.089,-1.012,0.549,0.916,0.916
-0.138,0.093,-1.030,-0.061,1.221,0.549
-0.139,0.108,-1.026,-0.854,0.244,0.610
-0.137,0.102,-1.011,-1.221,-0.854,0.000
-0.140,0.081,-1.005,-1.221,-1.099,-1.038
-0.137,0.094,-1.007,-1.160,-1.099,-0.244
-0.137,0.109,-1.028,-1.953,-0.977,0.244
-0.133,0.092,-1.025,-2.319,-1.770,-0.854
-0.136,0.088,-1.010,-2.258,-2.686,-1.221
-0.136,0.094,-1.007,-2.014,-2.869,-1.221
-0.137,0.076,-0.991,-1.038,-2.563,-1.892
-0.132,0.064,-0.994,-2.075,-2.625,-2.136
-0.128,0.072,-1.007,-2.808,-2.136,-1.038
-0.125,0.075,-1.017,-3.723,-2.930,-0.671
-0.126,0.071,-1.009,-4.517,-4.028,-0.916
-0.130,0.062,-0.997,-2.319,-5.188,-0.916
-0.870,0.212,-1.750,70.923,376.160,12.817
-0.850,0.133,-1.891,39.856,354.797,5.005
-0.837,0.044,-1.905,1.343,324.890,-4.944
-0.819,0.067,-1.952,-42.908,302.246,-5.981
-0.847,0.068,-1.963,-82.031,280.579,-11.414
-0.819,-0.051,-2.109,-117.432,260.864,-24.841
-0.758,-0.228,-2.255,-145.813,243.591,-40.283
-0.678,-0.458,-2.321,-152.344,221.863,-50.964
-0.596,-0.645,-2.301,-133.606,199.219,-50.781
-0.508,-0.690,-2.348,-93.933,179.871,-35.461
-0.396,-0.547,-2.398,-47.546,160.645,-10.925
-0.321,-0.302,-2.477,-5.798,136.902,12.451
-0.284,-0.111,-2.397,29.785,107.300,27.283
-0.261,0.131,-2.193,54.688,74.280,38.513
-0.265,0.305,-1.955,67.749,49.377,41.565
-0.278,0.379,-1.729,68.542,31.921,38.757
-0.258,0.494,-1.532,65.491,20.020,34.912
-0.233,0.557,-1.402,58.838,11.597,25.818
-0.211,0.557,-1.300,45.105,6.042,12.451
-0.193,0.483,-1.207,30.029,1.099,-1.404
-0.182,0.346,-1.116,18.372,-2.380,-13.489
-0.171,0.215,-1.003,13.245,-5.859,-21.790
-0.157,0.115,-0.912,12.024,-6.592,-26.611
-0.136,0.008,-0.855,10.254,-3.906,-30.273
-0.111,-0.089,-0.853,7.080,0.671,-32.227
-0.094,-0.176,-0.876,1.160,5.249,-32.104
-0.072,-0.248,-0.916,-4.456,7.996,-29.846
-0.061,-0.309,-0.940,-7.507,9.583,-24.841
-0.061,-0.274,-0.992,-6.226,10.559,-16.907
-0.071,-0.218,-1.032,-4.211,10.254,-8.728
-0.081,-0.153,-1.041,-1.892,7.996,-3.174
-0.092,-0.106,-1.032,0.671,5.798,0.488
-0.104,-0.063,-1.043,0.916,5.737,2.136
-0.110,-0.038,-1.054,-1.343,6.348,2.991
-0.117,-0.037,-1.050,-3.784,5.798,2.808
-0.118,-0.007,-1.065,-5.127,4.822,3.479
-0.123,0.001,-1.072,-7.080,3.662,3.967
-0.125,-0.002,-1.047,-7.629,1.282,3.845
-0.125,0.022,-1.031,-7.935,-0.244,4.456
-0.131,0.029,-1.023,-8.972,-0.793,4.028
-0.137,0.032,-1.007,-9.949,-1.648,3.235
-0.138,0.035,-0.987,-9.277,-2.197,2.563
-0.142,0.053,-0.995,-8.362,-1.587,1.892
-0.140,0.047,-0.989,-7.751,-0.549,0.183
-0.135,0.051,-0.994,-5.798,0.916,-1.404
-0.133,0.037,-1.001,-4.822,2.563,-2.747
-0.140,0.027,-1.006,-4.578,3.357,-3.662
-0.136,-0.013,-1.002,-4.150,3.784,-4.883
-0.130,-0.022,-1.036,-3.906,4.822,-5.249
-0.126,-0.039,-1.051,-4.700,4.639,-4.639
-0.123,-0.051,-1.071,-3.601,3.662,-4.150
-0.120,-0.047,-1.078,-1.343,2.502,-2.930
-0.125,-0.041,-1.064,-0.977,0.854,-2.197
-0.129,-0.027,-1.057,-1.953,-0.183,-1.648
-0.128,-0.042,-1.032,-3.784,-1.282,-1.587
-0.130,-0.035,-1.032,-6.042,-1.587,-1.099
-0.128,-0.025,-1.045,-9.338,-1.892,-0.610
-0.129,-0.011,-1.055,-11.536,-2.625,-0.305
-0.132,-0.018,-1.046,-10.071,-3.784,-0.366
-0.133,-0.007,-1.037,-7.019,-4.395,-0.244
-0.137,-0.000,-1.008,-4.578,-4.944,-0.122
-0.134,-0.006,-0.982,-3.784,-4.395,-0.916
-0.128,-0.012,-0.995,-4.639,-2.441,-1.587
-0.126,-0.026,-1.015,-7.263,-1.160,-2.197
-0.122,-0.046,-1.023,-9.094,-1.221,-2.502
-0.123,-0.053,-1.041,-8.728,-1.465,-2.441
-0.123,-0.060,-1.040,-8.789,-2.014,-2.136
-0.127,-0.073,-1.029,-7.568,-2.869,-2.014
-0.122,-0.071,-1.025,-5.920,-3.113,-1.038
-0.124,-0.061,-1.006,-3.418,-3.235,0.061
-0.118,-0.054,-0.998,-1.892,-2.991,0.671
-0.114,-0.045,-0.996,-1.587,-2.808,1.343
-0.116,-0.042,-1.011,-2.014,-2.686,1.465
-0.120,-0.029,-0.996,-1.465,-3.296,1.587
-0.119,-0.032,-1.004,-1.282,-2.869,1.465
-0.116,-0.045,-1.011,-0.488,-2.625,0.732
-0.117,-0.050,-1.024,-0.427,-2.930,0.610
-0.109,-0.060,-1.014,-0.549,-3.906,0.732
-0.115,-0.062,-1.013,-1.160,-4.395,0.916
-0.114,-0.054,-0.999,-0.244,-4.578,1.648
-0.117,-0.032,-0.992,0.366,-4.333,2.441
-0.116,-0.017,-0.978,-0.366,-4.028,2.319
-0.114,-0.020,-0.965,-1.587,-3.845,1.343
-0.113,-0.026,-0.965,-2.869,-3.296,0.305
-0.117,-0.031,-0.964,-3.113,-2.563,0.061
-0.113,-0.039,-0.981,-2.319,-1.831,0.000
-0.108,-0.042,-0.995,-1.343,-1.404,-0.366
-0.113,-0.064,-0.982,-1.587,-1.953,-0.366
-0.110,-0.071,-0.988,-1.343,-2.136,0.244
-0.106,-0.051,-0.998,0.366,-1.709,1.526
-0.109,-0.035,-0.985,1.282,-2.380,2.197
-0.108,-0.035,-0.974,1.404,-2.380,2.075
-0.107,-0.035,-0.976,1.160,-1.892,1.953
-0.107,-0.013,-0.990,0.305,-1.160,2.014
-0.106,-0.020,-1.003,-0.549,-0.488,1.343
-0.103,-0.042,-1.004,-1.709,-0.183,0.549
-0.102,-0.038,-1.004,-0.854,-0.366,0.732
-0.106,-0.029,-0.997,-0.793,-0.305,0.916
-0.105,-0.021,-0.998,-1.465,-0.732,0.610
-0.106,-0.031,-0.997,-2.625,-0.732,-0.122
-0.104,-0.036,-0.994,-4.333,-1.099,-0.549
-0.104,-0.045,-0.994,-5.920,-1.099,-0.488
-0.104,-0.042,-0.998,-5.737,-1.221,-0.488
-0.104,-0.032,-0.978,-4.822,-1.343,-0.183
-0.107,-0.036,-0.973,-3.479,-1.038,-0.305
-0.107,-0.040,-0.961,-2.014,-0.671,-0.305
-0.106,-0.043,-0.958,-0.854,-0.244,-0.122
-0.104,-0.044,-0.980,-0.427,1.099,0.183
-0.099,-0.042,-1.015,-0.671,1.953,0.366
-0.097,-0.042,-1.031,-1.343,1.892,0.000
-0.099,-0.048,-1.035,-1.526,1.099,-0.122
-0.101,-0.042,-1.038,-1.221,1.038,0.305
-0.103,-0.029,-1.045,0.122,1.038,0.610
-0.105,-0.032,-1.032,0.366,0.366,0.610
-0.104,-0.026,-1.024,0.244,-0.305,0.366
-0.106,-0.013,-1.017,0.061,-0.671,0.366
-0.107,-0.012,-1.020,-0.671,-0.549,-0.061
-0.105,-0.022,-1.026,-1.404,-0.427,-0.793
-0.105,-0.027,-1.033,-0.793,-0.427,-1.404
-1.089,0.184,-1.981,49.805,498.108,-15.076
-0.924,0.046,-2.805,-75.928,491.089,-34.058
-0.750,-0.345,-3.267,-169.250,434.753,-62.012
-0.489,-0.269,-2.936,-206.238,332.642,-64.270
-0.559,-0.416,-2.261,-189.453,258.484,-68.909
-0.706,-0.516,-1.718,-143.005,228.333,-74.585
-0.778,-0.419,-1.567,-91.492,235.229,-67.078
-0.738,-0.392,-1.609,-53.284,245.911,-70.129
-0.397,-0.452,-1.901,-53.223,250.916,-81.116
-0.727,-0.991,-2.231,-64.453,244.629,-101.013
-0.373,-0.852,-2.031,-50.964,212.097,-94.971
-0.361,-1.148,-2.543,-43.335,206.055,-77.881
-0.303,-0.974,-2.355,-3.357,171.204,-51.025
-0.303,-0.783,-2.196,32.593,140.625,-18.127
-0.283,-0.628,-2.098,64.758,127.502,0.366
-0.263,-0.469,-2.032,88.440,114.868,13.977
-0.240,-0.321,-1.931,97.229,98.755,23.010
-0.228,-0.206,-1.805,95.032,79.956,26.733
-0.181,-0.070,-1.696,86.060,60.974,28.198
-0.207,0.027,-1.576,72.693,42.175,27.161
-0.209,0.154,-1.457,55.054,26.306,24.841
-0.232,0.240,-1.407,38.879,16.479,21.301
-0.237,0.258,-1.357,24.292,8.423,13.916
-0.219,0.209,-1.275,12.207,0.061,3.540
-0.192,0.109,-1.197,1.038,-5.493,-6.714
-0.176,-0.016,-1.120,-7.202,-7.996,-14.709
-0.155,-0.114,-1.041,-9.094,-10.498,-18.921
-0.127,-0.168,-0.960,-10.498,-11.475,-19.409
-0.098,-0.243,-0.922,-14.099,-9.094,-19.653
